"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categoryName","cid","city","countryCode","error","errorDescription","fid","imageUrl","isAdvertisement","isLocalGuide","likesCount","location/lat","location/lng","name","neighborhood","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/null","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","url","visitedIn"
,"Electrician","Service establishment",,,,,"Electrician","5676934763627465053",,,,,"0x889a3fed24275d4b:0x4ec88616ff14c95d",,"false","true","0",,,"Jayson Anderson",,"false","ChIJS10nJO0_mogRXckU_xaGyE4",,,"5 years ago","2019-04-07T01:31:06.955Z",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNZdk5Ecm1RRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZdk5Ecm1RRRAB!2m1!1s0x0:0x4ec88616ff14c95d!3m1!1s2@1:CIHM0ogKEICAgICYvNDrmQE%7CCgwI2qWl5QUQ8LOyxwM%7C?hl=en","108277381472980648922","131","https://lh3.googleusercontent.com/a-/ALV-UjX38Z4Hx53sB8rpEywoX1bqSuO87h_wqaQKLxYH0rjjhZAdL6Hx=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/108277381472980648922?hl=en","7","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJS10nJO0_mogRXckU_xaGyE4&query_place_id=ChIJS10nJO0_mogRXckU_xaGyE4","5",,,"false",,,"Scotty Robbins Electric","5","https://www.google.com/maps/search/?api=1&query=Scotty%20Robbins%20Electric&query_place_id=ChIJS10nJO0_mogRXckU_xaGyE4",
,"Electrician","Service establishment",,,,,"Electrician","5676934763627465053",,,,,"0x889a3fed24275d4b:0x4ec88616ff14c95d",,"false","true","0",,,"Robin McLain",,"false","ChIJS10nJO0_mogRXckU_xaGyE4",,,"5 years ago","2019-02-08T22:52:18.445Z",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNvMHNqRGN3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNvMHNqRGN3EAE!2m1!1s0x0:0x4ec88616ff14c95d!3m1!1s2@1:CIHM0ogKEICAgICo0sjDcw%7CCgwIopD44gUQuMi41AE%7C?hl=en","114759221634145392396","38","https://lh3.googleusercontent.com/a-/ALV-UjWrHQcvndzBwQTJxUytmX__zGRNVqXauA_NEGLlveBR10ZA7cmv=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/114759221634145392396?hl=en","7","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJS10nJO0_mogRXckU_xaGyE4&query_place_id=ChIJS10nJO0_mogRXckU_xaGyE4","5",,,"false","These days with so much new construction going on it can be hard to get in touch with and get return calls from people for small repairs on our home.  What I liked about Scotty Robbins was that he returned calls and texts and was efficient about getting our small job done.  That is a plus and I would recommend him!",,"Scotty Robbins Electric","5","https://www.google.com/maps/search/?api=1&query=Scotty%20Robbins%20Electric&query_place_id=ChIJS10nJO0_mogRXckU_xaGyE4",
,"Electrician","Service establishment",,,,,"Electrician","5676934763627465053",,,,,"0x889a3fed24275d4b:0x4ec88616ff14c95d",,"false","false","0",,,"mary mansour",,"false","ChIJS10nJO0_mogRXckU_xaGyE4",,,"8 years ago","2016-05-04T18:29:06.171Z",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNBbjdXenNBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNBbjdXenNBRRAB!2m1!1s0x0:0x4ec88616ff14c95d!3m1!1s2@1:CIHM0ogKEICAgICAn7WzsAE%7CCgsI8v6ouQUQwIHFUQ%7C?hl=en","114211413595628126923","6","https://lh3.googleusercontent.com/a-/ALV-UjW3JVNulJTi4jrP6J-hrZplEc6cGy9M34KhSL9uZwtCQsmIZstG=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114211413595628126923?hl=en","7","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJS10nJO0_mogRXckU_xaGyE4&query_place_id=ChIJS10nJO0_mogRXckU_xaGyE4","5",,,"false","Honest, hardworking and does wonderful work.  I highly recommend him.",,"Scotty Robbins Electric","5","https://www.google.com/maps/search/?api=1&query=Scotty%20Robbins%20Electric&query_place_id=ChIJS10nJO0_mogRXckU_xaGyE4",
"2808 Greenback Dr, Mobile, AL 36617","Electrician",,,,,,"Electrician","3732372615574404683","Mobile","US","no_reviews","Place ""Bey's Electrical Services"" (ID: ChIJI0ece25TmogRSz61cB4NzDM) has no reviews","0x889a536e7b9c4723:0x33cc0d1e70b53e4b","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rNkrwcruBZFOej9-Z1lHyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.3999&pitch=0&thumbfov=100","false",,,"30.7248487","-88.1093352",,"Trinity Garden","false","ChIJI0ece25TmogRSz61cB4NzDM","36617",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJI0ece25TmogRSz61cB4NzDM&query_place_id=ChIJI0ece25TmogRSz61cB4NzDM",,"Alabama","2808 Greenback Dr","false",,,"Bey's Electrical Services",,"https://www.google.com/maps/search/?api=1&query=Bey's%20Electrical%20Services&query_place_id=ChIJI0ece25TmogRSz61cB4NzDM",
,"Electrician","Service establishment",,,,,"Electrician","17002578507792907098",,,,,"0x871a988240954cdb:0xebf54b11beaffb5a","https://lh5.googleusercontent.com/p/AF1QipMZwGX_UCbM7kKu7UGsCh7VEMPOZ10Co6YlSsxp=w408-h544-k-no","false","false","0","34.0026164","-85.0423804","Laura Byrne",,"false","ChIJ20yVQIKYGocRWvuvvhFL9es",,,"a year ago","2023-11-11T01:24:57.268Z",,,,,"ChZDSUhNMG9nS0VJQ0FnSURGNS16T2F3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURGNS16T2F3EAE!2m1!1s0x0:0xebf54b11beaffb5a!3m1!1s2@1:CIHM0ogKEICAgIDF5-zOaw%7CCgwI6a-7qgYQwOSUgAE%7C?hl=en","103009616457642317597","12","https://lh3.googleusercontent.com/a/ACg8ocI-tZy3wNb6EAsvvyVotNX0iwVsGIucvt0wDYYlRan_EXfWbA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103009616457642317597?hl=en","1","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJ20yVQIKYGocRWvuvvhFL9es&query_place_id=ChIJ20yVQIKYGocRWvuvvhFL9es","1",,,"false","I was just leaving a great review for another service and I checked to see if Vance had google set up. Do not ever use this company!!! This is a guy that charges a fortune ($120/hr), lies, misrepresents himself, does not give invoice until after you have paid, charged for drive to Home Depot, and had the audacity to talk bad about another lady he was working for that complained about the ridiculous high price charged!! He truly charges more an hour than Physicians charge for surgery!! My exhusband had utilized him to change out our doorbell. (One of pics available) Well after I dealt with Vance and his girlfriend I complained to my ex (was one reason I used Vance to work on my outside lights for safety reasons) So come to find out Vance had charged my ex a huge amount but I was not aware. When I received the invoice AFTER I had written check I saw how much was charged-even $200 for another guy to climb a ladder to change light. I am now living on a fixed income and to have paid all this money made me so upset at the time but the fact it’s been a a year and a half I am furious when I think of him and what he did to me. And he bought a light set that was the exact same unit. And when he took the old one to his van to use I noticed and asked for it to donate to some one that may need he made a remark. Well not until he left did I realize the box was the exact same. I called the girlfriend because she was kind to me. I told her I felt he needed to return some of the funds, especially since I could have saved over a hundred driving to buy parts. Keep in mind his family has lived in my neighborhood for many years. But I told the girlfriend if he chose to continue in bad business practices I would write it off as huge lesson learned. And keep in mind Vance was working as a journeyman.",,"Morris Electric","1","https://www.google.com/maps/search/?api=1&query=Morris%20Electric&query_place_id=ChIJ20yVQIKYGocRWvuvvhFL9es",
,"Electrician","Service establishment",,,,,"Electrician","3077545199321669479",,,,,"0x888b174728729ebb:0x2ab5a30da1c6df67",,"false","false","0","33.6120885","-84.95292","Wade Toumbleston",,"false","ChIJu55yKEcXi4gRZ9_GoQ2jtSo",,,"3 years ago","2021-12-16T02:45:26.979Z",,"2022-05-08T00:29:26.000Z","We are pleased that we were able to prove you excellent service in a professional mannner. We appreciate your recommendation.",,"ChZDSUhNMG9nS0VJQ0FnSUNtc05xQkh3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNtc05xQkh3EAE!2m1!1s0x0:0x2ab5a30da1c6df67!3m1!1s2@1:CIHM0ogKEICAgICmsNqBHw%7CCgwIxtDqjQYQ2Iue0wM%7C?hl=en","100909134065434078883","5","https://lh3.googleusercontent.com/a-/ALV-UjXlSnf-jqceA48x_IHoyrFIyzZgvBUJPatlz0E2sSAH4Nvxz-Ol=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/100909134065434078883?hl=en","2","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJu55yKEcXi4gRZ9_GoQ2jtSo&query_place_id=ChIJu55yKEcXi4gRZ9_GoQ2jtSo","5",,,"false","David and Jerry are very professional.  They do great work, I would recommend Walker Electric for any of your electrical needs.",,"Walker Electric Enterprises, Inc.","5","https://www.google.com/maps/search/?api=1&query=Walker%20Electric%20Enterprises%2C%20Inc.&query_place_id=ChIJu55yKEcXi4gRZ9_GoQ2jtSo",
,"Electrician","Service establishment",,,,,"Electrician","3077545199321669479",,,,,"0x888b174728729ebb:0x2ab5a30da1c6df67",,"false","false","0","33.6120885","-84.95292","Jamie Whitten",,"false","ChIJu55yKEcXi4gRZ9_GoQ2jtSo",,,"4 years ago","2021-01-14T18:20:44.572Z",,"2021-01-15T02:57:51.000Z","Thank you so much for your kind words, Jamie.  We really appreciate you taking the time to share your experience with us, and we look forward to working with you in the future!","Yes","ChdDSUhNMG9nS0VJQ0FnSURTdi11QTZRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURTdi11QTZRRRAB!2m1!1s0x0:0x2ab5a30da1c6df67!3m1!1s2@1:CIHM0ogKEICAgIDSv-uA6QE%7CCgwI_JaCgAYQ0OabkQI%7C?hl=en","111118848923891053156","6","https://lh3.googleusercontent.com/a-/ALV-UjXygynrmVN8-Jxk5nkb7enf2bqmdgiNdP3iqOSKWD9X2lcj7cQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111118848923891053156?hl=en","2","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJu55yKEcXi4gRZ9_GoQ2jtSo&query_place_id=ChIJu55yKEcXi4gRZ9_GoQ2jtSo","5",,,"false","Walker Electric installed a whole house generator for us and installed a new panel box to allocate the circuits attached to the generator. They have also installed new outlets, repaired light fixtures, ceiling fans, and relocated outlets. I highly recommend Walker Electric for their professionalism, excellent quality, and dedication.  I will definitely be using them again.",,"Walker Electric Enterprises, Inc.","5","https://www.google.com/maps/search/?api=1&query=Walker%20Electric%20Enterprises%2C%20Inc.&query_place_id=ChIJu55yKEcXi4gRZ9_GoQ2jtSo",
"11145 Cricket Hollow, Semmes, AL 36575","Electrician",,,,,,"Electrician","4640991592851461202","Semmes","US",,,"0x889baf9fa643355d:0x40681d43c17c5452","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pl3vIGk2i9rJqH9Q4MswBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.22102&pitch=0&thumbfov=100","false","true","0","30.74436","-88.3062","Jason Ray",,"false","ChIJXTVDpp-vm4gRUlR8wUMdaEA","36575",,"5 years ago","2020-01-11T21:53:19.052Z",,,,,"ChdDSUhNMG9nS0VJQ0FnSURNaThMSXlnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURNaThMSXlnRRAB!2m1!1s0x0:0x40681d43c17c5452!3m1!1s2@1:CIHM0ogKEICAgIDMi8LIygE%7CCgsIz4fp8AUQ-ID7GA%7C?hl=en","115331473258001441447","22","https://lh3.googleusercontent.com/a-/ALV-UjVXC_Bqb_t35EQiDomZ7cCVtE13N993jSM98CAfYW1aaP3EL4QSVQ=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/115331473258001441447?hl=en","1","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJXTVDpp-vm4gRUlR8wUMdaEA&query_place_id=ChIJXTVDpp-vm4gRUlR8wUMdaEA","2","Alabama","11145 Cricket Hollow","false",,,"Coastal Electrical","2","https://www.google.com/maps/search/?api=1&query=Coastal%20Electrical&query_place_id=ChIJXTVDpp-vm4gRUlR8wUMdaEA",
"2615 W Jefferson St, Anniston, AL 36201","Electrician",,,,,,"Electrician","15792494659981074940","Anniston","US","no_reviews","Place ""Anniston Electric Motors"" (ID: ChIJj3cafxe0i4gR_OFslTg2Kts) has no reviews","0x888bb4177f1a778f:0xdb2a3638956ce1fc","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rr2buICbcz1BjMMUYXerPQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=354.9673&pitch=0&thumbfov=100","false",,,"33.6500567","-85.8632244",,,"false","ChIJj3cafxe0i4gR_OFslTg2Kts","36201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJj3cafxe0i4gR_OFslTg2Kts&query_place_id=ChIJj3cafxe0i4gR_OFslTg2Kts",,"Alabama","2615 W Jefferson St","false",,,"Anniston Electric Motors",,"https://www.google.com/maps/search/?api=1&query=Anniston%20Electric%20Motors&query_place_id=ChIJj3cafxe0i4gR_OFslTg2Kts",
,"Electrician","Electrical installation service","Service establishment",,,,"Electrician","10462919086635269390",,,,,"0xa16e60ef7422f0d5:0x9133c179708cbd0e",,"false","false","0","30.5327434","-87.759966","Abby Pearman",,"false","ChIJ1fAidO9gbqERDr2McHnBM5E",,,"2 weeks ago","2025-01-14T03:02:07.558Z",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNfdk11M0dBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNfdk11M0dBEAE!2m1!1s0x0:0x9133c179708cbd0e!3m1!1s2@1:CIHM0ogKEICAgIC_vMu3GA%7CCgwIr6eXvAYQ6M-1igI%7C?hl=en","109399248756316226605","4","https://lh3.googleusercontent.com/a/ACg8ocJFm39fcjnBs1yPeiMw1bJTk8jMRVfVF4Bi0QG6-skFEzBEVg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109399248756316226605?hl=en","8","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJ1fAidO9gbqERDr2McHnBM5E&query_place_id=ChIJ1fAidO9gbqERDr2McHnBM5E","5",,,"false","Very professional and great service. Would use them again for any electrical needs",,"G & H Electrical Services, LLC","5","https://www.google.com/maps/search/?api=1&query=G%20%26%20H%20Electrical%20Services%2C%20LLC&query_place_id=ChIJ1fAidO9gbqERDr2McHnBM5E",
,"Electrician","Electrical installation service","Service establishment",,,,"Electrician","10462919086635269390",,,,,"0xa16e60ef7422f0d5:0x9133c179708cbd0e",,"false","false","0","30.5327434","-87.759966","Billy Mathis",,"false","ChIJ1fAidO9gbqERDr2McHnBM5E",,,"2 weeks ago","2025-01-14T02:55:46.775Z",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNfdkl2Yml3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNfdkl2Yml3RRAB!2m1!1s0x0:0x9133c179708cbd0e!3m1!1s2@1:CIHM0ogKEICAgIC_vIvbiwE%7CCgwIsqSXvAYQ4PPe8QI%7C?hl=en","115006749170882029058","6","https://lh3.googleusercontent.com/a-/ALV-UjViz1Cl0QLXfZ-6cWJs_q7_0CfK7t3PUctxZUENtu_Bkm-37l8=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115006749170882029058?hl=en","8","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJ1fAidO9gbqERDr2McHnBM5E&query_place_id=ChIJ1fAidO9gbqERDr2McHnBM5E","5",,,"false","Always there when we need them and only a phone call away. Very knowledgeable in everything they have done for us.",,"G & H Electrical Services, LLC","5","https://www.google.com/maps/search/?api=1&query=G%20%26%20H%20Electrical%20Services%2C%20LLC&query_place_id=ChIJ1fAidO9gbqERDr2McHnBM5E",
,"Electrician","Electrical installation service","Service establishment",,,,"Electrician","10462919086635269390",,,,,"0xa16e60ef7422f0d5:0x9133c179708cbd0e",,"false","false","0","30.5327434","-87.759966","Patrick Grissom",,"false","ChIJ1fAidO9gbqERDr2McHnBM5E",,,"3 weeks ago","2025-01-11T20:31:42.870Z",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNfb0w3T093EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNfb0w3T093EAE!2m1!1s0x0:0x9133c179708cbd0e!3m1!1s2@1:CIHM0ogKEICAgIC_oL7OOw%7CCgwIrqqLvAYQ8NGjnwM%7C?hl=en","104957372017117458958","4","https://lh3.googleusercontent.com/a/ACg8ocJ6TOPLrEnx3h25_Yao-SofPny5poCL7cDX31kBFbcqfQfoKA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104957372017117458958?hl=en","8","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJ1fAidO9gbqERDr2McHnBM5E&query_place_id=ChIJ1fAidO9gbqERDr2McHnBM5E","5",,,"false","Excellent quality work and honest business practices! I’d recommend to anyone!",,"G & H Electrical Services, LLC","5","https://www.google.com/maps/search/?api=1&query=G%20%26%20H%20Electrical%20Services%2C%20LLC&query_place_id=ChIJ1fAidO9gbqERDr2McHnBM5E",
,"Electrician","Electrical installation service","Service establishment",,,,"Electrician","10462919086635269390",,,,,"0xa16e60ef7422f0d5:0x9133c179708cbd0e",,"false","false","0","30.5327434","-87.759966","Katmariemedia",,"false","ChIJ1fAidO9gbqERDr2McHnBM5E",,,"3 weeks ago","2025-01-11T14:01:52.359Z",,,,,"ChdDSUhNMG9nS0VJQ0FnSURmdl9QNml3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURmdl9QNml3RRAB!2m1!1s0x0:0x9133c179708cbd0e!3m1!1s2@1:CIHM0ogKEICAgIDfv_P6iwE%7CCgwI0POJvAYQ8LCcqwE%7C?hl=en","103625544810860781882","2","https://lh3.googleusercontent.com/a/ACg8ocIOFzjOnzJTApTE61esKde2ermoHUt4TOCo_Bg0TvB3RUoV_g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103625544810860781882?hl=en","8","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJ1fAidO9gbqERDr2McHnBM5E&query_place_id=ChIJ1fAidO9gbqERDr2McHnBM5E","5",,,"false","G&h installed several outlets lighting and switches to help me open my hair salon! They were professional and on-time, and super friendly.  Definitely will use them again.",,"G & H Electrical Services, LLC","5","https://www.google.com/maps/search/?api=1&query=G%20%26%20H%20Electrical%20Services%2C%20LLC&query_place_id=ChIJ1fAidO9gbqERDr2McHnBM5E",
,"Electrician","Electrical installation service","Service establishment",,,,"Electrician","10462919086635269390",,,,,"0xa16e60ef7422f0d5:0x9133c179708cbd0e",,"false","false","0","30.5327434","-87.759966","Tim Hubbard",,"false","ChIJ1fAidO9gbqERDr2McHnBM5E",,,"3 weeks ago","2025-01-11T12:55:41.691Z",,,,,"ChZDSUhNMG9nS0VJQ0FnSURmdjVTLU1REAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURmdjVTLU1REAE!2m1!1s0x0:0x9133c179708cbd0e!3m1!1s2@1:CIHM0ogKEICAgIDfv5S-MQ%7CCgwIzdSJvAYQ6MP2yQI%7C?hl=en","116022586826965792923","3","https://lh3.googleusercontent.com/a/ACg8ocLiTxbGwUWNU1nx9sDIKeKs-sg7M9gQSINMGfKiyfN5hwQgLw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116022586826965792923?hl=en","8","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJ1fAidO9gbqERDr2McHnBM5E&query_place_id=ChIJ1fAidO9gbqERDr2McHnBM5E","5",,,"false",,,"G & H Electrical Services, LLC","5","https://www.google.com/maps/search/?api=1&query=G%20%26%20H%20Electrical%20Services%2C%20LLC&query_place_id=ChIJ1fAidO9gbqERDr2McHnBM5E",
,"Electrician","Electrical installation service","Service establishment",,,,"Electrician","10462919086635269390",,,,,"0xa16e60ef7422f0d5:0x9133c179708cbd0e",,"false","false","0","30.5327434","-87.759966","Karen Gilbert",,"false","ChIJ1fAidO9gbqERDr2McHnBM5E",,,"3 weeks ago","2025-01-10T18:24:14.476Z",,,,,"ChZDSUhNMG9nS0VJQ0FnSURmcDZXekx3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURmcDZXekx3EAE!2m1!1s0x0:0x9133c179708cbd0e!3m1!1s2@1:CIHM0ogKEICAgIDfp6WzLw%7CCgwIzsuFvAYQsPGa4wE%7C?hl=en","103721528772691615443","5","https://lh3.googleusercontent.com/a/ACg8ocILmZsNBbgHcZ6XZ750GHsyUGNHJjXnwrtZtkIzxBC5ZYZ-Vw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103721528772691615443?hl=en","8","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJ1fAidO9gbqERDr2McHnBM5E&query_place_id=ChIJ1fAidO9gbqERDr2McHnBM5E","5",,,"false","G & H Electric quickly scheduled their inspection, quoted a reasonable price and completed the work all in a professional and polite manner. We recommend them to family and friends without hesitation",,"G & H Electrical Services, LLC","5","https://www.google.com/maps/search/?api=1&query=G%20%26%20H%20Electrical%20Services%2C%20LLC&query_place_id=ChIJ1fAidO9gbqERDr2McHnBM5E",
,"Electrician","Electrical installation service","Service establishment",,,,"Electrician","10462919086635269390",,,,,"0xa16e60ef7422f0d5:0x9133c179708cbd0e",,"false","false","0","30.5327434","-87.759966","Kat Hubbard",,"false","ChIJ1fAidO9gbqERDr2McHnBM5E",,,"6 months ago","2024-08-02T23:14:25.166Z",,,,,"ChdDSUhNMG9nS0VJQ0FnSURibklLQTBRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURibklLQTBRRRAB!2m1!1s0x0:0x9133c179708cbd0e!3m1!1s2@1:CIHM0ogKEICAgIDbnIKA0QE%7CCgsI0dC1tQYQ0OrCTw%7C?hl=en","104737487762945131327","3","https://lh3.googleusercontent.com/a-/ALV-UjVNaBrx0EGURgBq4HMmx25qzyx61w1gLX9YdpKji9WNS7jOEqC5=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104737487762945131327?hl=en","8","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJ1fAidO9gbqERDr2McHnBM5E&query_place_id=ChIJ1fAidO9gbqERDr2McHnBM5E","5",,,"false","G & H Electrical Services did great work on my commercial building getting it ready for my business to open! Definitely recommend",,"G & H Electrical Services, LLC","5","https://www.google.com/maps/search/?api=1&query=G%20%26%20H%20Electrical%20Services%2C%20LLC&query_place_id=ChIJ1fAidO9gbqERDr2McHnBM5E",
